Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
,,,,0:00,0.00,79,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,138,0.00
,,,,0:00,0.00,80,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,139,0.00
,,,,0:00,0.00,81,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,140,0.00
,,,,0:00,0.00,82,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,141,0.00
,,,,0:00,0.00,83,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,142,0.00
,,,,0:00,0.00,84,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,143,0.00
,,,,0:00,0.00,85,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,144,0.00
,,,,0:00,0.00,86,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,145,0.00
,,,,0:00,0.00,87,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,146,0.00
,,,,0:00,0.00,88,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,147,0.00
,,,,0:00,0.00,89,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,148,0.00
,,,,0:00,0,90,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,149,0.00
,,,,0:00,0,91,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,150,0.00
,,,,0:00,0,92,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,93,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,94,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,95,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,96,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,97,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,98,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,99,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,100,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,101,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,102,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,103,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,104,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,105,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,106,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,107,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,108,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,109,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,110,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,111,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,112,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,113,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,114,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,115,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,116,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,117,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,118,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,119,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,120,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,121,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,122,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,123,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,124,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,125,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,126,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,127,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,128,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,129,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,130,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,131,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,132,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,133,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,134,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,135,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,136,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,137,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,138,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,139,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,140,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,141,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,142,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,143,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,144,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,145,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0.00,146,0.16,0.18,0.39,0.07,0.16,0.00,0.05,0.06,49,,
,,,,0:00,0,147,0.16,0.18,0.39,0.07,0.16,0.00,0.05,,49,,
,,,,0:00,0,148,0.16,0.18,0.39,0.07,0.16,0.00,0.05,,49,,
,,,,0:00,0,149,0.16,0.18,0.39,0.07,0.16,0.00,0.05,,49,,
,,,,0:00,0.00,150,0.16,0.18,0.39,0.07,0.16,0.00,0.05,,49,,
,,,,0:00,0,,,,,,,,,,49,,
,,,,0:00,0,,,,,,,,,,49,,
,,,,0:00,0,,,,,,,,,,49,,
,,,,0:00,0,,,,,,,,,,49,,
